customer_id,age,gender,location,total_spent,purchase_amount_usd,previous_purchases,frequency_of_purchases,payment_method,category,item_purchased,season,size,color,shipping_type,value_tier,promo_dependency_score,loyalty_type,satisfaction_flag,repeat_buyer_segment,is_subscriber,discount_flag,promo_flag,discount_applied,promo_code_used,review_rating,subscription_status,city_opportunity,city_avg_spend,city_promo_pct,category_type,cat_avg_spend,cat_promo_pct
2796,33,Female,Nebraska,35,35,49,Annually,Paypal,Accessories,Scarf,Winter,M,Magenta,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.4,No,Low Priority,59.45,0.43,Retention Category,59.84,0.44
2797,55,Female,Oklahoma,73,73,21,Annually,Cash,Outerwear,Jacket,Winter,M,Red,Store Pickup,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.8,No,Low Priority,58.35,0.48,Entry Category,57.17,0.44
2798,63,Female,Oklahoma,42,42,10,Every 3 Months,Venmo,Accessories,Jewelry,Winter,M,Green,Express,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.5,No,Low Priority,58.35,0.48,Retention Category,59.84,0.44
2799,52,Female,Rhode Island,20,20,37,Weekly,Paypal,Clothing,Hoodie,Winter,XL,Red,Store Pickup,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.8,No,Golden Market,61.44,0.4,Entry Category,60.03,0.42
2800,23,Female,Maine,89,89,9,Every 3 Months,Bank Transfer,Clothing,T-Shirt,Spring,L,Pink,Free Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.9,No,Growth Market,56.99,0.35,Entry Category,60.03,0.42
2801,70,Female,Arkansas,76,76,14,Bi-Weekly,Cash,Clothing,Shirt,Fall,L,Violet,Free Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.4,No,Promo Market,61.11,0.47,Entry Category,60.03,0.42
2802,64,Female,New Mexico,56,56,30,Annually,Paypal,Clothing,Shirt,Winter,M,Indigo,Express,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.6,No,Promo Market,61.9,0.44,Entry Category,60.03,0.42
2803,22,Female,Hawaii,100,100,42,Fortnightly,Credit Card,Outerwear,Coat,Fall,L,Red,Store Pickup,Platinum,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.1,No,Low Priority,57.72,0.49,Entry Category,57.17,0.44
2804,46,Female,Idaho,44,44,31,Monthly,Bank Transfer,Clothing,T-Shirt,Winter,M,Violet,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Golden Market,60.08,0.41,Entry Category,60.03,0.42
2805,65,Female,South Carolina,76,76,48,Every 3 Months,Bank Transfer,Clothing,Hoodie,Spring,M,Cyan,Standard,Gold,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.8,No,Low Priority,58.41,0.5,Entry Category,60.03,0.42
2806,18,Female,Nevada,97,97,48,Quarterly,Cash,Accessories,Sunglasses,Fall,S,Black,Standard,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.3,No,Promo Market,63.38,0.47,Retention Category,59.84,0.44
2807,45,Female,South Carolina,39,39,50,Annually,Credit Card,Clothing,Blouse,Spring,L,Purple,Standard,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.7,No,Low Priority,58.41,0.5,Entry Category,60.03,0.42
2808,56,Female,Maryland,100,100,10,Fortnightly,Debit Card,Clothing,Hoodie,Spring,M,Charcoal,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.4,No,Low Priority,55.76,0.44,Entry Category,60.03,0.42
2809,49,Female,Tennessee,62,62,45,Every 3 Months,Paypal,Clothing,Skirt,Spring,M,Beige,Free Shipping,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.9,No,Golden Market,61.97,0.36,Entry Category,60.03,0.42
2810,66,Female,Arkansas,98,98,27,Quarterly,Debit Card,Clothing,Shorts,Summer,XL,Teal,Standard,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Promo Market,61.11,0.47,Entry Category,60.03,0.42
2811,27,Female,Arizona,31,31,10,Fortnightly,Debit Card,Clothing,Jeans,Summer,M,Purple,Standard,Bronze,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.0,No,Golden Market,66.55,0.34,Entry Category,60.03,0.42
2812,69,Female,Ohio,89,89,19,Quarterly,Credit Card,Outerwear,Jacket,Fall,M,Blue,Store Pickup,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.7,No,Promo Market,60.38,0.44,Entry Category,57.17,0.44
2813,66,Female,North Dakota,91,91,1,Every 3 Months,Credit Card,Clothing,Hoodie,Fall,XL,Magenta,Store Pickup,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.8,No,Promo Market,62.89,0.46,Entry Category,60.03,0.42
2814,45,Female,Vermont,50,50,39,Quarterly,Debit Card,Clothing,Shirt,Summer,S,Maroon,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.3,No,Growth Market,57.18,0.39,Entry Category,60.03,0.42
2815,31,Female,Minnesota,32,32,14,Monthly,Bank Transfer,Clothing,T-Shirt,Winter,L,Gold,Standard,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Low Priority,56.56,0.44,Entry Category,60.03,0.42
2816,33,Female,Idaho,67,67,40,Every 3 Months,Venmo,Clothing,Blouse,Fall,L,Black,Free Shipping,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.9,No,Golden Market,60.08,0.41,Entry Category,60.03,0.42
2817,43,Female,Maryland,28,28,45,Weekly,Venmo,Clothing,Skirt,Spring,M,Black,Free Shipping,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.5,No,Low Priority,55.76,0.44,Entry Category,60.03,0.42
2818,25,Female,South Carolina,65,65,6,Weekly,Venmo,Accessories,Backpack,Winter,XL,Yellow,Standard,Gold,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.4,No,Low Priority,58.41,0.5,Retention Category,59.84,0.44
2819,46,Female,California,73,73,12,Annually,Debit Card,Clothing,Shorts,Fall,M,Turquoise,Next Day Air,Gold,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.7,No,Growth Market,59.0,0.42,Entry Category,60.03,0.42
2820,67,Female,Georgia,27,27,19,Monthly,Cash,Clothing,Shirt,Spring,L,Lavender,Free Shipping,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Growth Market,58.8,0.41,Entry Category,60.03,0.42
2821,26,Female,Vermont,89,89,5,Bi-Weekly,Cash,Accessories,Backpack,Summer,L,Yellow,Free Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.9,No,Growth Market,57.18,0.39,Retention Category,59.84,0.44
2822,35,Female,Georgia,72,72,37,Monthly,Venmo,Footwear,Shoes,Summer,L,Olive,Standard,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.5,No,Growth Market,58.8,0.41,Entry Category,60.26,0.43
2823,61,Female,New Jersey,37,37,33,Quarterly,Paypal,Clothing,Skirt,Fall,S,Brown,Standard,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.1,No,Growth Market,56.75,0.4,Entry Category,60.03,0.42
2824,26,Female,Utah,63,63,47,Bi-Weekly,Debit Card,Clothing,Dress,Summer,M,Olive,Standard,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.5,No,Promo Market,62.58,0.46,Entry Category,60.03,0.42
2825,39,Female,Utah,90,90,49,Quarterly,Debit Card,Accessories,Hat,Fall,M,Purple,Free Shipping,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.0,No,Promo Market,62.58,0.46,Retention Category,59.84,0.44
2826,69,Female,North Carolina,62,62,28,Annually,Bank Transfer,Accessories,Handbag,Winter,M,Yellow,2-Day Shipping,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.3,No,Promo Market,60.79,0.45,Retention Category,59.84,0.44
2827,32,Female,Florida,43,43,23,Annually,Venmo,Accessories,Handbag,Fall,L,Brown,Express,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Low Priority,55.85,0.46,Retention Category,59.84,0.44
2828,20,Female,Wisconsin,96,96,11,Bi-Weekly,Bank Transfer,Clothing,Blouse,Fall,M,Magenta,Next Day Air,Platinum,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.1,No,Low Priority,55.95,0.48,Entry Category,60.03,0.42
2829,25,Female,Tennessee,83,83,33,Quarterly,Paypal,Accessories,Scarf,Fall,L,Lavender,Standard,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.6,No,Golden Market,61.97,0.36,Retention Category,59.84,0.44
2830,56,Female,Arizona,67,67,47,Weekly,Cash,Accessories,Jewelry,Fall,XL,Teal,Next Day Air,Gold,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.4,No,Golden Market,66.55,0.34,Retention Category,59.84,0.44
2831,63,Female,Oregon,90,90,13,Every 3 Months,Venmo,Clothing,Skirt,Spring,L,Cyan,Store Pickup,Platinum,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.9,No,Low Priority,57.34,0.51,Entry Category,60.03,0.42
2832,34,Female,Virginia,53,53,4,Weekly,Credit Card,Clothing,Hoodie,Winter,L,Pink,Express,Silver,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,5.0,No,Golden Market,62.88,0.38,Entry Category,60.03,0.42
2833,29,Female,Maryland,37,37,40,Quarterly,Paypal,Accessories,Scarf,Summer,M,Magenta,Standard,Bronze,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.6,No,Low Priority,55.76,0.44,Retention Category,59.84,0.44
2834,43,Female,Arkansas,56,56,19,Monthly,Cash,Clothing,Jeans,Fall,M,Teal,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Promo Market,61.11,0.47,Entry Category,60.03,0.42
2835,39,Female,Texas,43,43,17,Weekly,Credit Card,Outerwear,Jacket,Fall,M,Indigo,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.9,No,Golden Market,61.19,0.36,Entry Category,57.17,0.44
2836,33,Female,Vermont,84,84,7,Annually,Venmo,Clothing,T-Shirt,Winter,S,Pink,Free Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.9,No,Growth Market,57.18,0.39,Entry Category,60.03,0.42
2837,51,Female,Wyoming,50,50,21,Bi-Weekly,Cash,Clothing,Pants,Winter,M,Charcoal,2-Day Shipping,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,5.0,No,Golden Market,60.69,0.42,Entry Category,60.03,0.42
2838,65,Female,Alabama,88,88,44,Weekly,Paypal,Footwear,Shoes,Summer,M,Brown,Express,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.5,No,Growth Market,59.11,0.4,Entry Category,60.26,0.43
2839,51,Female,Maine,50,50,2,Weekly,Bank Transfer,Outerwear,Jacket,Fall,M,Blue,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.7,No,Growth Market,56.99,0.35,Entry Category,57.17,0.44
2840,70,Female,South Dakota,80,80,30,Monthly,Bank Transfer,Accessories,Scarf,Summer,L,Teal,Store Pickup,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.8,No,Golden Market,60.51,0.37,Retention Category,59.84,0.44
2841,40,Female,West Virginia,47,47,41,Annually,Cash,Clothing,T-Shirt,Spring,L,Pink,Store Pickup,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.5,No,Promo Market,63.88,0.49,Entry Category,60.03,0.42
2842,19,Female,Ohio,33,33,31,Weekly,Cash,Clothing,Dress,Winter,XL,Magenta,2-Day Shipping,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Promo Market,60.38,0.44,Entry Category,60.03,0.42
2843,28,Female,Arizona,100,100,48,Quarterly,Debit Card,Outerwear,Coat,Fall,L,Green,Standard,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.3,No,Golden Market,66.55,0.34,Entry Category,57.17,0.44
2844,51,Female,Ohio,26,26,41,Weekly,Venmo,Clothing,Sweater,Summer,M,White,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.6,No,Promo Market,60.38,0.44,Entry Category,60.03,0.42
2845,32,Female,New Mexico,79,79,42,Annually,Venmo,Accessories,Hat,Summer,M,Indigo,Standard,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.4,No,Promo Market,61.9,0.44,Retention Category,59.84,0.44
2846,26,Female,South Dakota,77,77,39,Every 3 Months,Debit Card,Accessories,Backpack,Summer,L,Lavender,Express,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.1,No,Golden Market,60.51,0.37,Retention Category,59.84,0.44
2847,50,Female,Oklahoma,36,36,15,Bi-Weekly,Paypal,Clothing,Socks,Fall,XL,Black,Next Day Air,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.8,No,Low Priority,58.35,0.48,Entry Category,60.03,0.42
2848,68,Female,Connecticut,21,21,3,Every 3 Months,Paypal,Accessories,Jewelry,Winter,L,Charcoal,Free Shipping,Bronze,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.8,No,Growth Market,54.18,0.33,Retention Category,59.84,0.44
2849,33,Female,Wisconsin,72,72,28,Quarterly,Bank Transfer,Footwear,Boots,Fall,L,Gray,Store Pickup,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.9,No,Low Priority,55.95,0.48,Entry Category,60.26,0.43
2850,56,Female,New Hampshire,25,25,27,Bi-Weekly,Paypal,Outerwear,Coat,Spring,M,Gold,Express,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.1,No,Low Priority,59.42,0.44,Entry Category,57.17,0.44
2851,57,Female,Nebraska,79,79,36,Annually,Debit Card,Clothing,Sweater,Spring,M,Silver,Store Pickup,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Low Priority,59.45,0.43,Entry Category,60.03,0.42
2852,58,Female,Nevada,73,73,42,Monthly,Debit Card,Clothing,Blouse,Summer,L,Teal,Store Pickup,Gold,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.0,No,Promo Market,63.38,0.47,Entry Category,60.03,0.42
2853,40,Female,New York,71,71,30,Weekly,Venmo,Accessories,Belt,Spring,M,Magenta,Store Pickup,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Golden Market,60.43,0.41,Retention Category,59.84,0.44
2854,37,Female,Pennsylvania,48,48,9,Weekly,Paypal,Accessories,Hat,Winter,M,Magenta,Next Day Air,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.2,No,Promo Market,66.57,0.45,Retention Category,59.84,0.44
2855,36,Female,Delaware,28,28,25,Monthly,Venmo,Footwear,Sandals,Fall,M,Beige,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.7,No,Low Priority,55.33,0.45,Entry Category,60.26,0.43
2856,29,Female,Mississippi,95,95,33,Quarterly,Paypal,Footwear,Boots,Winter,S,Maroon,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.8,No,Promo Market,61.04,0.48,Entry Category,60.26,0.43
2857,65,Female,Iowa,48,48,31,Monthly,Credit Card,Outerwear,Jacket,Winter,M,Indigo,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.5,No,Promo Market,60.88,0.52,Entry Category,57.17,0.44
2858,44,Female,Utah,93,93,35,Monthly,Debit Card,Clothing,Dress,Spring,S,Maroon,Next Day Air,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.8,No,Promo Market,62.58,0.46,Entry Category,60.03,0.42
2859,34,Female,Maryland,87,87,46,Monthly,Bank Transfer,Clothing,Jeans,Summer,L,Teal,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.8,No,Low Priority,55.76,0.44,Entry Category,60.03,0.42
2860,31,Female,Utah,32,32,29,Annually,Bank Transfer,Clothing,Shorts,Fall,L,Yellow,Express,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.4,No,Promo Market,62.58,0.46,Entry Category,60.03,0.42
2861,28,Female,Rhode Island,38,38,49,Weekly,Bank Transfer,Clothing,Shirt,Spring,M,Gold,Next Day Air,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.9,No,Golden Market,61.44,0.4,Entry Category,60.03,0.42
2862,66,Female,Maryland,54,54,27,Monthly,Credit Card,Outerwear,Coat,Fall,M,Teal,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.4,No,Low Priority,55.76,0.44,Entry Category,57.17,0.44
2863,68,Female,Hawaii,75,75,5,Every 3 Months,Bank Transfer,Outerwear,Coat,Summer,S,Violet,Store Pickup,Gold,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.7,No,Low Priority,57.72,0.49,Entry Category,57.17,0.44
2864,37,Female,Connecticut,56,56,18,Monthly,Venmo,Clothing,T-Shirt,Fall,M,Yellow,2-Day Shipping,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.9,No,Growth Market,54.18,0.33,Entry Category,60.03,0.42
2865,58,Female,Illinois,43,43,31,Weekly,Venmo,Clothing,Sweater,Fall,S,Maroon,Store Pickup,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Golden Market,61.05,0.4,Entry Category,60.03,0.42
2866,28,Female,California,97,97,27,Fortnightly,Cash,Clothing,Skirt,Fall,M,Silver,Free Shipping,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.7,No,Growth Market,59.0,0.42,Entry Category,60.03,0.42
2867,54,Female,Connecticut,75,75,19,Annually,Cash,Clothing,Blouse,Summer,S,Violet,Free Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.1,No,Growth Market,54.18,0.33,Entry Category,60.03,0.42
2868,21,Female,Colorado,55,55,33,Fortnightly,Cash,Footwear,Sneakers,Summer,L,White,Next Day Air,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.9,No,Growth Market,56.29,0.41,Entry Category,60.26,0.43
2869,45,Female,Colorado,49,49,42,Every 3 Months,Paypal,Accessories,Backpack,Winter,M,Black,Next Day Air,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.6,No,Growth Market,56.29,0.41,Retention Category,59.84,0.44
2870,57,Female,Georgia,58,58,16,Weekly,Bank Transfer,Clothing,Socks,Summer,M,White,Standard,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.2,No,Growth Market,58.8,0.41,Entry Category,60.03,0.42
2871,47,Female,North Dakota,34,34,49,Every 3 Months,Debit Card,Accessories,Jewelry,Winter,M,Blue,Free Shipping,Bronze,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.8,No,Promo Market,62.89,0.46,Retention Category,59.84,0.44
2872,46,Female,Idaho,43,43,40,Bi-Weekly,Venmo,Clothing,Shorts,Summer,S,Black,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.7,No,Golden Market,60.08,0.41,Entry Category,60.03,0.42
2873,63,Female,Connecticut,48,48,5,Annually,Cash,Accessories,Jewelry,Fall,L,Olive,Next Day Air,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.6,No,Growth Market,54.18,0.33,Retention Category,59.84,0.44
2874,44,Female,Montana,40,40,8,Monthly,Bank Transfer,Clothing,Sweater,Spring,M,Teal,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.6,No,Golden Market,60.25,0.38,Entry Category,60.03,0.42
2875,36,Female,Colorado,29,29,2,Annually,Debit Card,Clothing,Shirt,Summer,L,Silver,Standard,Bronze,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.1,No,Growth Market,56.29,0.41,Entry Category,60.03,0.42
2876,24,Female,Kentucky,81,81,14,Weekly,Debit Card,Clothing,Pants,Fall,M,Pink,Free Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.6,No,Low Priority,55.72,0.43,Entry Category,60.03,0.42
2877,65,Female,New Mexico,84,84,5,Fortnightly,Bank Transfer,Clothing,Hoodie,Spring,M,Charcoal,2-Day Shipping,Platinum,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.4,No,Promo Market,61.9,0.44,Entry Category,60.03,0.42
2878,32,Female,New Jersey,46,46,34,Monthly,Venmo,Clothing,Socks,Summer,M,Silver,Standard,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Growth Market,56.75,0.4,Entry Category,60.03,0.42
2879,63,Female,California,86,86,13,Annually,Bank Transfer,Clothing,Dress,Summer,L,Turquoise,Next Day Air,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.3,No,Growth Market,59.0,0.42,Entry Category,60.03,0.42
2880,62,Female,North Dakota,57,57,31,Annually,Venmo,Clothing,Blouse,Winter,XL,Turquoise,Free Shipping,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.9,No,Promo Market,62.89,0.46,Entry Category,60.03,0.42
2881,19,Female,Florida,61,61,43,Quarterly,Paypal,Clothing,Skirt,Winter,L,Beige,Store Pickup,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.8,No,Low Priority,55.85,0.46,Entry Category,60.03,0.42
2882,38,Female,Texas,90,90,6,Annually,Bank Transfer,Accessories,Backpack,Winter,M,Cyan,Free Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.2,No,Golden Market,61.19,0.36,Retention Category,59.84,0.44
2883,59,Female,Oklahoma,51,51,23,Bi-Weekly,Credit Card,Clothing,Blouse,Winter,L,Gold,Store Pickup,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.6,No,Low Priority,58.35,0.48,Entry Category,60.03,0.42
2884,22,Female,Rhode Island,48,48,10,Weekly,Paypal,Clothing,Socks,Spring,XL,Silver,Standard,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.2,No,Golden Market,61.44,0.4,Entry Category,60.03,0.42
2885,55,Female,Arkansas,50,50,47,Every 3 Months,Credit Card,Footwear,Boots,Summer,M,Purple,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.4,No,Promo Market,61.11,0.47,Entry Category,60.26,0.43
2886,29,Female,Nevada,82,82,14,Bi-Weekly,Credit Card,Accessories,Backpack,Summer,M,Yellow,Next Day Air,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.5,No,Promo Market,63.38,0.47,Retention Category,59.84,0.44
2887,42,Female,Utah,33,33,29,Weekly,Paypal,Accessories,Hat,Spring,L,Blue,Free Shipping,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.2,No,Promo Market,62.58,0.46,Retention Category,59.84,0.44
2888,23,Female,Kentucky,28,28,12,Bi-Weekly,Cash,Footwear,Sandals,Winter,L,Blue,Express,Bronze,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.8,No,Low Priority,55.72,0.43,Entry Category,60.26,0.43
2889,70,Female,Wisconsin,42,42,25,Quarterly,Debit Card,Clothing,Hoodie,Spring,L,Green,2-Day Shipping,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,5.0,No,Low Priority,55.95,0.48,Entry Category,60.03,0.42
2890,64,Female,Minnesota,43,43,21,Annually,Venmo,Accessories,Sunglasses,Fall,M,Charcoal,Store Pickup,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Low Priority,56.56,0.44,Retention Category,59.84,0.44
2891,39,Female,North Dakota,55,55,23,Monthly,Credit Card,Clothing,Jeans,Winter,M,Violet,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.7,No,Promo Market,62.89,0.46,Entry Category,60.03,0.42
2892,47,Female,Ohio,73,73,10,Monthly,Paypal,Clothing,T-Shirt,Winter,XL,Black,Free Shipping,Gold,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.5,No,Promo Market,60.38,0.44,Entry Category,60.03,0.42
2893,22,Female,Nevada,39,39,47,Monthly,Credit Card,Clothing,Dress,Spring,M,Teal,Standard,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.2,No,Promo Market,63.38,0.47,Entry Category,60.03,0.42
2894,69,Female,Kentucky,20,20,44,Every 3 Months,Debit Card,Accessories,Belt,Spring,S,Orange,Free Shipping,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.1,No,Low Priority,55.72,0.43,Retention Category,59.84,0.44
2895,35,Female,Kentucky,32,32,41,Annually,Venmo,Accessories,Jewelry,Spring,S,Brown,Standard,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.5,No,Low Priority,55.72,0.43,Retention Category,59.84,0.44
2896,56,Female,Montana,86,86,29,Monthly,Bank Transfer,Clothing,Hoodie,Summer,L,Green,Standard,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.6,No,Golden Market,60.25,0.38,Entry Category,60.03,0.42
2897,30,Female,Delaware,91,91,2,Every 3 Months,Venmo,Clothing,Blouse,Summer,M,Silver,Free Shipping,Platinum,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.3,No,Low Priority,55.33,0.45,Entry Category,60.03,0.42
2898,43,Female,Montana,59,59,2,Fortnightly,Cash,Outerwear,Jacket,Fall,L,Violet,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,2.5,No,Golden Market,60.25,0.38,Entry Category,57.17,0.44
2899,23,Female,New Jersey,33,33,29,Annually,Credit Card,Footwear,Sneakers,Summer,XL,Peach,Express,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.6,No,Growth Market,56.75,0.4,Entry Category,60.26,0.43
2900,50,Female,Nebraska,64,64,22,Fortnightly,Bank Transfer,Footwear,Boots,Spring,M,Gold,2-Day Shipping,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.2,No,Low Priority,59.45,0.43,Entry Category,60.26,0.43
2901,41,Female,Maryland,67,67,23,Bi-Weekly,Cash,Clothing,Blouse,Winter,XL,Violet,Standard,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.0,No,Low Priority,55.76,0.44,Entry Category,60.03,0.42
2902,41,Female,Alabama,43,43,46,Quarterly,Credit Card,Clothing,Blouse,Winter,L,Olive,Free Shipping,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.6,No,Growth Market,59.11,0.4,Entry Category,60.03,0.42
2903,27,Female,North Carolina,32,32,19,Bi-Weekly,Paypal,Footwear,Boots,Spring,S,Orange,Standard,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.6,No,Promo Market,60.79,0.45,Entry Category,60.26,0.43
2904,38,Female,Delaware,39,39,24,Every 3 Months,Credit Card,Accessories,Scarf,Spring,S,Teal,2-Day Shipping,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.5,No,Low Priority,55.33,0.45,Retention Category,59.84,0.44
